control_number,sequence_number,violator_id,status_description,gdate_happened,gdate_paid,original_fine,actual_fine,is_discounted,violation_type_description,vehicle_make,vehicle_model,district,city,region
102253799,2,2295984512,Issued to violator but un-paid,2025-12-09 11:40:51,,150,150,False,عدم ربط حزام,كيا,ريو,الملقا,الرياض,منطقة الرياض
103163980,10,1429372307,Issued to violator but un-paid,2025-12-09 07:32:46,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,تويوتا,راش,الملقا,الرياض,منطقة الرياض
103163980,10,2418866525,Issued to violator and paid,2025-12-09 05:51:37,2025-12-14 05:50:22,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,نيسان,نافارا,العليا,الرياض,منطقة الرياض
102253799,8,2785583742,Issued to violator but un-paid,2025-12-09 00:28:54,,150,150,False,عدم ربط حزام,مازدا,مازدا CX-5,الياسمين,الرياض,منطقة الرياض
102218740,1,1361138550,Issued to violator and paid,2025-12-08 23:20:03,2025-12-27 04:25:19,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,نيسان,صني,السلي,الرياض,منطقة الرياض
102218740,4,2919858146,Issued to violator but un-paid,2025-12-08 23:06:30,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,فورد,إكسبلورر,الملز,الرياض,منطقة الرياض
100925051,10,1423830798,Issued to violator but un-paid,2025-12-08 16:06:57,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,مازدا,مازدا 3,النسيم,الرياض,منطقة الرياض
101571189,9,1640997099,Issued to violator but un-paid,2025-12-08 07:27:09,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,شيفروليه,تاهو,الملقا,الرياض,منطقة الرياض
101571189,7,2457257105,Issued to violator but un-paid,2025-12-08 03:38:17,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,مازدا,مازدا CX-5,النرجس,الرياض,منطقة الرياض
103163980,6,2415809230,Issued to violator but un-paid,2025-12-08 03:35:56,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,ميتسوبيشي,لانسر,الغدير,الرياض,منطقة الرياض
103163980,8,1058256540,Issued to violator but un-paid,2025-12-07 13:02:21,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,شيفروليه,سبارك,السلي,الرياض,منطقة الرياض
101571189,5,1984815728,Issued to violator but un-paid,2025-12-07 11:24:02,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,فورد,إكسبلورر,العليا,الرياض,منطقة الرياض
102218740,1,1006700160,Issued to violator but un-paid,2025-12-07 07:58:34,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,نيسان,باترول,الملز,الرياض,منطقة الرياض
100925051,7,2309026273,Issued to violator but un-paid,2025-12-07 07:37:20,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,كيا,كارينز,العليا,الرياض,منطقة الرياض
101571189,4,1991813094,Issued to violator but un-paid,2025-12-07 04:51:50,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,مرسيدس بنز,مرسيدس بنز E-Class,السلي,الرياض,منطقة الرياض
102253799,4,2882083204,Issued to violator but un-paid,2025-12-07 01:34:24,,150,150,True,عدم ربط حزام,فورد,رينجر,الملقا,الرياض,منطقة الرياض
102253799,6,1744406657,Issued to violator but un-paid,2025-12-07 01:07:48,,150,150,True,عدم ربط حزام,بي إم دبليو,بي إم دبليو X5,السلي,الرياض,منطقة الرياض
102253799,6,2762216421,Issued to violator but un-paid,2025-12-06 12:52:56,,150,150,True,عدم ربط حزام,مازدا,مازدا 3,العقيق,الرياض,منطقة الرياض
103163980,7,2830490302,Issued to violator but un-paid,2025-12-06 12:40:14,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,بي إم دبليو,بي إم دبليو X5,الملز,الرياض,منطقة الرياض
100925051,2,2376445566,Issued to violator but un-paid,2025-12-06 03:15:49,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,هيونداي,كريتا,النسيم,الرياض,منطقة الرياض
101571189,1,2331980131,Issued to violator but un-paid,2025-12-06 00:15:21,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,نيسان,ألتيما,العقيق,الرياض,منطقة الرياض
103163980,8,1815440603,Issued to violator but un-paid,2025-12-05 23:51:37,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,مازدا,مازدا 3,العليا,الرياض,منطقة الرياض
102218740,7,2368549024,Issued to violator but un-paid,2025-12-05 08:22:28,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,شيفروليه,تاهو,الغدير,الرياض,منطقة الرياض
101571189,6,1175186402,Issued to violator but un-paid,2025-12-04 22:24:07,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,ميتسوبيشي,باجيرو,العليا,الرياض,منطقة الرياض
101571189,2,1478983651,Issued to violator but un-paid,2025-12-04 21:50:08,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,شيفروليه,سبارك,الياسمين,الرياض,منطقة الرياض
102253799,5,2920329249,Cancelled due to the violators death,2025-12-04 19:07:00,,150,150,False,عدم ربط حزام,نيسان,نافارا,الملقا,الرياض,منطقة الرياض
102253799,3,1682392728,Issued to violator and paid,2025-12-04 14:07:15,2026-01-23 01:00:58,150,150,True,عدم ربط حزام,هوندا,هوندا CR-V,الملز,الرياض,منطقة الرياض
103163980,2,2682705204,Issued to violator but un-paid,2025-12-04 11:56:25,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,بي إم دبليو,بي إم دبليو X5,السلي,الرياض,منطقة الرياض
102253799,4,2736824556,Issued to violator but un-paid,2025-12-03 20:19:39,,150,150,False,عدم ربط حزام,نيسان,باترول,الغدير,الرياض,منطقة الرياض
103163980,5,2141321441,Issued to violator but un-paid,2025-12-03 20:11:14,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,هيونداي,أكسنت,الروضة,الرياض,منطقة الرياض
101571189,3,1758937340,Issued to violator but un-paid,2025-12-03 09:04:25,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,مازدا,مازدا 3,الغدير,الرياض,منطقة الرياض
100925051,4,1754507578,Issued to violator but un-paid,2025-12-03 07:53:09,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,هيونداي,أكسنت,الياسمين,الرياض,منطقة الرياض
101571189,8,2878759444,Issued to violator but un-paid,2025-12-03 05:12:31,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,ميتسوبيشي,باجيرو,السلي,الرياض,منطقة الرياض
103163980,2,1079519280,Issued to violator but un-paid,2025-12-03 03:59:17,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,ميتسوبيشي,باجيرو,الياسمين,الرياض,منطقة الرياض
101571189,1,1307348181,Issued to violator but un-paid,2025-12-03 02:41:42,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,تويوتا,كورولا,النرجس,الرياض,منطقة الرياض
100925051,9,2201138713,Issued to violator but un-paid,2025-12-03 01:40:44,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,نيسان,ألتيما,الملز,الرياض,منطقة الرياض
101571189,5,1350514249,Issued to violator and paid,2025-12-02 22:47:18,2025-12-24 20:52:38,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,شيفروليه,تاهو,الملز,الرياض,منطقة الرياض
102253799,1,1362650694,Issued to violator but un-paid,2025-12-02 22:30:37,,150,150,False,عدم ربط حزام,هيونداي,كريتا,النرجس,الرياض,منطقة الرياض
101571189,10,2709368651,Issued to violator but un-paid,2025-12-02 17:58:59,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,تويوتا,كورولا,العليا,الرياض,منطقة الرياض
103163980,3,1235912808,Issued to violator but un-paid,2025-12-02 09:59:36,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,هيونداي,سوناتا,العليا,الرياض,منطقة الرياض
102253799,3,1701703121,Issued to violator but un-paid,2025-12-02 04:06:29,,150,150,False,عدم ربط حزام,نيسان,صني,السلي,الرياض,منطقة الرياض
102253799,1,1103217530,Issued to violator but un-paid,2025-12-02 01:38:34,,150,150,True,عدم ربط حزام,جيب,رانجلر,الغدير,الرياض,منطقة الرياض
102253799,10,1514913471,Issued to violator but un-paid,2025-12-02 00:49:00,,150,150,False,عدم ربط حزام,تويوتا,كورولا,النسيم,الرياض,منطقة الرياض
103163980,2,2817240999,Issued to violator but un-paid,2025-12-01 23:44:11,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,مرسيدس بنز,مرسيدس بنز E-Class,السلي,الرياض,منطقة الرياض
101571189,10,2597089514,Issued to violator but un-paid,2025-12-01 21:00:48,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,هوندا,هوندا CR-V,السلي,الرياض,منطقة الرياض
102218740,1,1482624484,Issued to violator but un-paid,2025-12-01 18:11:53,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,هوندا,هوندا CR-V,الملقا,الرياض,منطقة الرياض
101571189,1,2904348699,Issued to violator but un-paid,2025-11-30 21:31:01,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,جيب,رانجلر,الملقا,الرياض,منطقة الرياض
100925051,5,1068784581,Issued to violator but un-paid,2025-11-30 21:11:54,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,فورد,إكسبلورر,الروضة,الرياض,منطقة الرياض
101571189,10,1305153032,Issued to violator but un-paid,2025-11-30 14:49:35,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,بي إم دبليو,بي إم دبليو X5,العليا,الرياض,منطقة الرياض
100925051,10,2828349126,Issued to violator but un-paid,2025-11-30 10:08:15,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,بي إم دبليو,بي إم دبليو X5,الملقا,الرياض,منطقة الرياض
103163980,6,1821358059,Issued to violator but un-paid,2025-11-30 08:21:37,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,نيسان,صني,الروضة,الرياض,منطقة الرياض
103163980,3,2359087079,Issued to violator but un-paid,2025-11-30 04:30:20,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,لكزس,لكزس RX,الغدير,الرياض,منطقة الرياض
100925051,6,1491961007,Issued to violator but un-paid,2025-11-30 03:23:53,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,نيسان,صني,الملز,الرياض,منطقة الرياض
100925051,7,1209989808,Issued to violator but un-paid,2025-11-29 19:46:05,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,هيونداي,كريتا,النرجس,الرياض,منطقة الرياض
102253799,10,2590617064,Issued to violator but un-paid,2025-11-29 18:45:34,,150,150,False,عدم ربط حزام,شيفروليه,سبارك,العقيق,الرياض,منطقة الرياض
101571189,6,1883539760,Issued to violator but un-paid,2025-11-29 16:57:00,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,كيا,سيراتو,الياسمين,الرياض,منطقة الرياض
101571189,3,2537477936,Issued to violator and paid,2025-11-29 11:58:55,2025-12-23 18:57:22,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,نيسان,صني,الملقا,الرياض,منطقة الرياض
102218740,1,2105460164,Issued to violator but un-paid,2025-11-29 10:42:16,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,هيونداي,توسان,العقيق,الرياض,منطقة الرياض
